,INSKUDD,UTLAN,PURRING_ANTALL_12MND,ALDER,KJONN,HAR_MOBIL,LONNSOMHET_PER_MND_TYPE
16788,191.0,0.0,0,58,1,1,Good
16789,190.0,0.0,0,58,1,1,Good
16790,1538.0,0.0,0,57,1,1,Good
16791,1528.0,0.0,0,57,1,1,Good
16792,228.0,819.0,0,57,0,1,Good
16793,231.0,815.0,0,57,0,1,Good
16794,0.0,0.0,0,56,0,1,Good
16795,0.0,0.0,1,56,0,1,Good
16796,101.0,0.0,0,56,0,1,Good
16797,109.0,0.0,0,56,0,1,Good
16798,31.0,2848.0,0,54,0,1,Good
16799,28.0,2834.0,0,54,0,1,Good
16800,148.0,0.0,0,54,1,1,Good
16801,17.0,0.0,0,54,1,1,Good
16802,63.0,0.0,0,53,1,1,Good
16803,30.0,0.0,0,53,1,1,Good
16804,26.0,4282.0,1,52,1,1,Good
16805,76.0,4264.0,1,52,1,1,Good
16806,614.0,0.0,0,52,1,1,Good
16807,648.0,0.0,0,52,1,1,Good
16808,0.0,0.0,0,51,1,1,Good
16809,0.0,0.0,0,51,1,1,Good
16810,425.0,0.0,0,51,0,1,Good
16811,427.0,0.0,0,51,0,1,Good
16812,0.0,0.0,0,51,0,1,Good
16813,0.0,0.0,0,51,0,1,Good
16814,139.0,890.0,0,50,0,1,Good
16815,123.0,887.0,0,50,0,1,Good
16816,0.0,0.0,0,49,0,0,Good
16817,0.0,0.0,0,49,0,0,Good
16818,607.0,0.0,0,48,0,1,Good
16819,591.0,0.0,0,48,0,1,Good
16820,567.0,1791.0,0,47,1,1,Good
16821,541.0,1771.0,0,47,1,1,Good
16822,360.0,470.0,0,47,1,1,Good
16823,300.0,462.0,0,47,1,1,Good
16824,26.0,1450.0,0,44,1,1,Good
16825,45.0,1447.0,0,44,1,1,Good
16826,110.0,3070.0,0,40,1,1,Good
16827,187.0,3064.0,0,40,1,1,Good
16828,2.0,0.0,0,40,0,1,Good
16829,1.0,0.0,0,40,0,1,Good
16830,124.0,1724.0,0,39,1,1,Good
16831,112.0,1714.0,0,39,1,1,Good
16832,1.0,0.0,0,37,0,1,Good
16833,4.0,0.0,0,37,0,1,Good
16834,190.53660414718664,422.60150706781803,0,35,0,1,Good
16835,190.53660414718664,422.60150706781803,0,35,0,1,Good
16836,53.0,0.0,0,35,0,1,Good
16837,11.0,0.0,0,35,0,1,Good
16838,1328.0,0.0,0,35,1,1,Good
16839,1329.0,0.0,0,35,1,1,Good
16840,339.0,997.0,0,33,0,1,Good
16841,332.0,994.0,0,33,0,1,Good
16842,40.0,0.0,0,33,0,1,Good
16843,65.0,0.0,0,33,0,1,Good
16844,1.0,0.0,0,33,0,1,Good
16845,20.0,0.0,0,33,0,1,Good
16846,15.0,2787.0,0,32,1,1,Good
16847,19.0,2781.0,0,32,1,1,Good
16848,119.0,0.0,0,31,0,1,Bad
16849,108.0,0.0,0,31,0,1,Bad
16850,0.0,0.0,0,28,0,1,Good
16851,0.0,0.0,0,28,0,1,Good
16852,0.0,0.0,0,26,0,0,Bad
16853,0.0,0.0,0,26,0,0,Bad
16854,493.0,0.0,0,26,0,1,Good
16855,487.0,0.0,0,26,0,1,Good
16856,79.0,0.0,0,26,0,1,Bad
16857,77.0,0.0,0,26,0,1,Bad
16858,155.0,0.0,0,25,0,1,Good
16859,171.0,0.0,0,25,0,1,Good
16860,14.0,0.0,0,24,1,1,Good
16861,21.0,0.0,0,24,1,1,Good
16862,2.0,1672.0,0,24,1,1,Good
16863,23.0,3375.0,0,24,1,1,Good
16864,15.0,0.0,0,22,1,1,Good
16865,15.0,0.0,0,22,1,1,Good
16866,0.0,0.0,0,21,1,1,Good
16867,1.0,0.0,0,21,1,1,Good
16868,39.0,948.0,0,21,1,1,Good
16869,36.0,946.0,0,21,1,1,Good
16870,13.0,0.0,0,18,0,1,Good
16871,1.0,0.0,0,18,0,1,Good
16872,54.0,0.0,0,17,1,1,Good
16873,53.0,0.0,0,17,1,1,Good
16874,3.0,0.0,0,12,1,0,Good
16875,3.0,0.0,0,12,1,0,Good
16876,6.0,0.0,0,10,1,0,Good
16877,7.0,0.0,0,10,1,0,Good
16878,7.0,0.0,0,9,1,1,Good
16879,7.0,0.0,0,9,1,1,Good
16880,69.0,0.0,0,8,0,0,Good
16881,69.0,0.0,0,8,0,0,Good
16882,11.0,0.0,0,7,0,0,Good
16883,11.0,0.0,0,7,0,0,Good
16884,20.0,0.0,0,7,0,0,Good
16885,22.0,0.0,0,7,0,0,Good
16886,65.0,160.0,0,84,1,1,Good
16887,55.0,157.0,0,84,1,1,Good
16888,7742.0,0.0,0,77,0,1,Good
16889,7741.0,0.0,0,77,0,1,Good
16890,616.0,0.0,0,73,0,1,Good
16891,619.0,0.0,0,73,0,1,Good
16892,0.0,0.0,0,71,0,1,Good
16893,0.0,0.0,0,71,0,1,Good
16894,20.0,842.0,0,71,0,1,Good
16895,19.0,838.0,0,71,0,1,Good
16896,0.0,0.0,0,69,1,1,Bad
16897,0.0,0.0,0,69,1,1,Good
16898,0.0,0.0,0,69,1,1,Good
16899,0.0,0.0,0,69,1,1,Good
16900,5.0,0.0,0,68,1,1,Good
16901,0.0,0.0,0,68,1,1,Good
16902,190.53660414718664,422.60150706781803,0,65,0,1,Good
16903,190.53660414718664,422.60150706781803,0,65,0,1,Good
16904,2.0,769.0,0,65,0,1,Good
16905,1.0,767.0,0,65,0,1,Good
16906,0.0,0.0,0,64,0,1,Good
16907,0.0,0.0,0,64,0,1,Good
16908,101.0,0.0,0,61,0,1,Good
16909,74.0,0.0,0,61,0,1,Good
16910,190.53660414718664,422.60150706781803,0,61,1,1,Good
16911,190.53660414718664,422.60150706781803,0,61,1,1,Good
16912,7.0,1011.0,0,60,0,1,Good
16913,3.0,1009.0,0,60,0,1,Good
16914,1.0,0.0,0,60,1,1,Good
16915,0.0,0.0,0,60,1,1,Good
16916,1.0,0.0,0,59,1,1,Good
16917,1.0,0.0,0,59,1,1,Good
16918,472.0,0.0,0,59,0,1,Good
16919,481.0,0.0,0,59,0,1,Good
16920,190.53660414718664,422.60150706781803,0,58,1,1,Good
16921,190.53660414718664,422.60150706781803,0,58,1,1,Good
16922,1235.0,0.0,0,57,0,1,Good
16923,1236.0,0.0,0,57,0,1,Good
16924,0.0,119.0,0,56,1,1,Good
16925,1.0,119.0,0,56,1,1,Good
16926,69.0,1939.0,0,54,1,1,Good
16927,51.0,1923.0,0,54,1,1,Good
16928,190.53660414718664,422.60150706781803,0,53,1,1,Good
16929,190.53660414718664,422.60150706781803,0,53,1,1,Good
16930,94.0,1588.0,0,50,1,1,Good
16931,84.0,1635.0,0,50,1,1,Good
16932,0.0,0.0,2,50,0,1,Good
16933,0.0,0.0,2,50,0,1,Good
16934,190.53660414718664,422.60150706781803,0,49,1,1,Good
16935,190.53660414718664,422.60150706781803,0,49,1,1,Good
16936,11.0,0.0,0,49,0,1,Good
16937,11.0,0.0,0,49,0,1,Good
16938,0.0,0.0,0,46,0,1,Good
16939,0.0,0.0,0,46,0,1,Good
16940,190.53660414718664,422.60150706781803,0,44,1,0,Good
16941,190.53660414718664,422.60150706781803,0,44,1,0,Good
16942,0.0,0.0,0,44,0,1,Good
16943,0.0,0.0,0,44,0,1,Good
16944,397.0,777.0,0,44,1,1,Good
16945,398.0,775.0,0,44,1,1,Good
16946,190.53660414718664,422.60150706781803,0,42,1,1,Good
16947,190.53660414718664,422.60150706781803,0,42,1,1,Good
16948,313.0,4972.0,0,41,0,1,Good
16949,322.0,4000.0,0,41,0,1,Good
16950,105.0,1438.0,0,40,1,1,Good
16951,90.0,1434.0,0,40,1,1,Good
16952,48.0,2363.0,0,40,0,1,Good
16953,55.0,2363.0,0,40,0,1,Good
16954,480.0,0.0,0,39,1,1,Good
16955,480.0,0.0,0,39,1,1,Good
16956,0.0,0.0,0,39,0,1,Good
16957,0.0,0.0,0,39,0,1,Good
16958,33.0,0.0,0,38,0,0,Good
16959,29.0,0.0,0,38,0,0,Good
16960,3156.0,0.0,0,35,0,1,Good
16961,3121.0,0.0,0,35,0,1,Good
16962,10.0,2207.0,0,34,1,1,Good
16963,2.0,2207.0,0,34,1,1,Good
16964,0.0,0.0,0,32,1,1,Good
16965,0.0,0.0,0,32,1,1,Good
16966,153.0,0.0,0,31,0,1,Good
16967,142.0,0.0,0,31,0,1,Good
16968,303.0,0.0,0,31,1,1,Good
16969,301.0,0.0,0,31,1,1,Good
16970,5.0,0.0,0,30,0,1,Good
16971,5.0,0.0,0,30,0,1,Good
16972,12.0,0.0,0,30,1,0,Good
16973,12.0,0.0,0,30,1,0,Good
16974,11.0,0.0,0,30,0,1,Good
16975,1.0,0.0,0,30,0,1,Good
16976,13.0,1233.0,4,30,1,1,Good
16977,0.0,1230.0,4,30,1,1,Good
16978,1036.0,0.0,0,30,1,1,Good
16979,1033.0,0.0,0,30,1,1,Good
16980,2.0,469.0,0,29,1,1,Good
16981,0.0,467.0,0,29,1,1,Good
16982,0.0,0.0,0,27,0,1,Good
16983,0.0,0.0,0,27,0,1,Good
16984,0.0,0.0,0,25,0,1,Good
16985,0.0,0.0,0,25,0,1,Good
16986,0.0,0.0,0,23,0,1,Good
16987,0.0,0.0,0,23,0,1,Good
16988,8.0,0.0,0,22,1,1,Good
16989,1.0,0.0,0,22,1,1,Good
16990,1.0,0.0,0,22,0,1,Good
16991,1.0,0.0,0,22,0,1,Good
16992,60.0,0.0,0,22,0,1,Good
16993,59.0,0.0,0,22,0,1,Good
16994,42.0,0.0,0,18,0,1,Good
16995,38.0,0.0,0,18,0,1,Good
16996,0.0,0.0,0,15,0,1,Bad
16997,0.0,0.0,0,15,0,1,Bad
16998,0.0,0.0,0,12,0,0,Good
16999,0.0,0.0,0,12,0,0,Good
17000,10.0,0.0,0,10,0,0,Good
17001,8.0,0.0,0,10,0,0,Good
17002,10.0,0.0,0,3,1,0,Good
17003,10.0,0.0,0,3,1,0,Good
17004,254.0,0.0,0,89,0,1,Good
17005,249.0,0.0,0,89,0,1,Good
17006,34.0,0.0,0,79,0,0,Good
17007,27.0,0.0,0,79,0,0,Good
17008,190.53660414718664,422.60150706781803,0,68,0,1,Good
17009,190.53660414718664,422.60150706781803,0,68,0,1,Good
17010,385.0,0.0,0,67,0,1,Good
17011,385.0,0.0,0,67,0,1,Good
17012,343.0,184.0,0,67,1,1,Good
17013,342.0,177.0,0,67,1,1,Good
17014,236.0,0.0,0,65,1,1,Good
17015,235.0,0.0,0,65,1,1,Good
17016,114.0,42.0,0,64,1,1,Good
17017,108.0,34.0,1,64,1,1,Good
17018,190.53660414718664,422.60150706781803,0,64,1,0,Good
17019,190.53660414718664,422.60150706781803,0,64,1,0,Good
17020,1324.0,818.0,0,62,1,1,Good
17021,1328.0,803.0,0,62,1,1,Good
17022,9.0,0.0,0,62,1,1,Good
17023,13.0,0.0,0,62,1,1,Good
17024,27.0,0.0,0,60,0,1,Good
17025,27.0,0.0,0,60,0,1,Good
17026,190.53660414718664,422.60150706781803,0,60,1,1,Good
17027,190.53660414718664,422.60150706781803,0,60,1,1,Good
17028,180.0,497.0,0,57,1,1,Good
17029,187.0,496.0,0,57,1,1,Good
17030,1.0,0.0,0,57,0,1,Good
17031,6.0,0.0,0,57,0,1,Good
17032,380.0,165.0,0,56,1,1,Good
17033,311.0,156.0,0,56,1,1,Good
17034,106.0,1000.0,0,55,1,1,Good
17035,123.0,997.0,0,55,1,1,Good
17036,100.0,475.0,0,55,0,1,Good
17037,93.0,470.0,0,55,0,1,Good
17038,91.0,293.0,0,54,0,1,Good
17039,216.0,291.0,0,54,0,1,Good
17040,190.53660414718664,422.60150706781803,0,54,1,0,Good
17041,190.53660414718664,422.60150706781803,0,54,1,0,Good
17042,208.0,0.0,0,50,1,1,Good
17043,217.0,0.0,0,50,1,1,Good
17044,24.0,7900.0,2,50,1,1,Good
17045,11.0,7920.0,2,50,1,1,Good
17046,0.0,0.0,1,49,0,1,Bad
17047,0.0,0.0,1,49,0,1,Bad
17048,1.0,0.0,0,47,1,1,Good
17049,11.0,0.0,0,47,1,1,Good
17050,190.53660414718664,422.60150706781803,0,44,0,1,Good
17051,190.53660414718664,422.60150706781803,0,44,0,1,Good
17052,286.0,955.0,0,43,1,1,Good
17053,164.0,946.0,0,43,1,1,Good
17054,95.0,2478.0,0,43,1,1,Good
17055,77.0,2471.0,0,43,1,1,Good
17056,12.0,0.0,0,42,0,1,Good
17057,8.0,0.0,0,42,0,1,Good
17058,190.53660414718664,422.60150706781803,0,41,1,1,Good
17059,190.53660414718664,422.60150706781803,0,41,1,1,Good
17060,123.0,1889.0,0,39,1,1,Good
17061,124.0,1879.0,0,39,1,1,Good
17062,190.53660414718664,422.60150706781803,0,37,1,0,Good
17063,190.53660414718664,422.60150706781803,0,37,1,0,Good
17064,0.0,0.0,0,37,1,1,Bad
17065,0.0,0.0,0,37,1,1,Bad
17066,190.53660414718664,422.60150706781803,0,36,0,1,Good
17067,190.53660414718664,422.60150706781803,0,36,0,1,Good
17068,16.0,0.0,0,32,0,0,Good
17069,0.0,0.0,0,32,0,0,Good
17070,117.0,968.0,0,32,0,1,Good
17071,89.0,963.0,0,32,0,1,Good
17072,0.0,0.0,0,31,1,1,Good
17073,0.0,0.0,0,31,1,1,Good
17074,64.0,1497.0,0,30,1,1,Good
17075,65.0,1493.0,0,30,1,1,Good
17076,2330.0,0.0,0,30,0,1,Good
17077,2330.0,0.0,0,30,0,1,Good
17078,5.0,1131.0,0,28,1,1,Good
17079,6.0,1129.0,0,28,1,1,Good
17080,264.0,477.0,0,27,1,1,Good
17081,289.0,474.0,0,27,1,1,Good
17082,17.0,0.0,0,26,1,1,Good
17083,33.0,0.0,0,26,1,1,Good
17084,4.0,0.0,0,24,0,1,Good
17085,3.0,0.0,0,24,0,1,Good
17086,498.0,0.0,0,23,1,1,Good
17087,515.0,0.0,0,23,1,1,Good
17088,26.0,0.0,0,23,1,1,Good
17089,18.0,0.0,0,23,1,1,Good
17090,176.0,0.0,0,23,0,1,Bad
17091,166.0,0.0,0,23,0,1,Bad
17092,49.0,0.0,0,22,0,1,Good
17093,55.0,0.0,0,22,0,1,Good
17094,59.0,3093.0,0,21,1,1,Good
17095,43.0,3087.0,0,21,1,1,Good
17096,0.0,0.0,0,17,0,1,Bad
17097,0.0,0.0,0,17,0,1,Bad
17098,0.0,0.0,0,15,1,1,Bad
17099,0.0,0.0,0,15,1,1,Bad
17100,31.0,0.0,0,15,0,1,Good
17101,31.0,0.0,0,15,0,1,Good
17102,6.0,0.0,0,14,0,1,Good
17103,4.0,0.0,0,14,0,1,Good
17104,18.0,0.0,0,10,1,0,Good
17105,22.0,0.0,0,10,1,0,Good
17106,29.0,0.0,0,6,1,1,Good
17107,29.0,0.0,0,6,1,1,Good
17108,14.0,0.0,0,5,0,0,Good
17109,14.0,0.0,0,5,0,0,Good
17110,1952.0,0.0,0,92,0,0,Good
17111,1940.0,0.0,0,92,0,0,Good
17112,11.0,0.0,0,91,1,0,Good
17113,11.0,0.0,0,91,1,0,Good
17114,20.0,0.0,0,90,0,0,Good
17115,20.0,0.0,0,90,0,0,Good
17116,18.0,0.0,0,82,0,0,Good
17117,20.0,0.0,0,82,0,0,Good
17118,26.0,105.0,0,80,1,1,Good
17119,32.0,100.0,0,80,1,1,Good
17120,124.0,0.0,0,79,1,1,Good
17121,117.0,0.0,0,79,1,1,Good
17122,41.0,323.0,0,77,1,1,Good
17123,140.0,320.0,0,77,1,1,Bad
17124,2087.0,0.0,0,76,0,0,Good
17125,2080.0,0.0,0,76,0,0,Good
17126,1397.0,0.0,0,74,0,1,Good
17127,1395.0,0.0,0,74,0,1,Good
17128,3607.0,0.0,0,71,0,1,Good
17129,3515.0,0.0,0,71,0,1,Good
17130,716.0,0.0,0,70,1,1,Good
17131,23.0,0.0,0,70,1,1,Good
17132,44.0,2440.0,0,64,1,1,Good
17133,50.0,2473.0,0,64,1,1,Good
17134,110.0,1101.0,0,63,1,1,Good
17135,85.0,1097.0,0,63,1,1,Good
17136,0.0,0.0,0,61,1,1,Good
17137,0.0,0.0,0,61,1,1,Good
17138,137.0,0.0,0,60,1,1,Good
17139,148.0,0.0,0,60,1,1,Good
17140,2.0,0.0,0,60,0,1,Good
17141,2.0,0.0,0,60,0,1,Good
17142,10.0,1.0,0,60,0,1,Good
17143,5.0,0.0,0,60,0,1,Good
17144,0.0,0.0,0,60,1,1,Bad
17145,0.0,0.0,0,60,1,1,Bad
17146,635.0,1127.0,0,56,0,1,Good
17147,462.0,1119.0,0,56,0,1,Good
17148,190.53660414718664,422.60150706781803,0,56,1,0,Good
17149,190.53660414718664,422.60150706781803,0,56,1,0,Good
17150,232.0,0.0,0,55,0,1,Good
17151,245.0,0.0,0,55,0,1,Good
17152,38.0,0.0,0,54,1,1,Good
17153,19.0,0.0,0,54,1,1,Good
17154,0.0,892.0,2,53,1,1,Good
17155,0.0,892.0,1,53,1,1,Good
17156,190.53660414718664,422.60150706781803,0,52,1,1,Good
17157,190.53660414718664,422.60150706781803,0,52,1,1,Good
17158,190.53660414718664,422.60150706781803,0,52,0,1,Good
17159,190.53660414718664,422.60150706781803,0,52,0,1,Good
17160,0.0,0.0,0,51,0,1,Good
17161,0.0,0.0,0,51,0,1,Good
17162,4.0,0.0,0,51,0,1,Good
17163,6.0,0.0,0,51,0,1,Good
17164,739.0,630.0,0,51,1,1,Good
17165,719.0,626.0,0,51,1,1,Good
17166,116.0,2400.0,0,50,1,1,Good
17167,85.0,2400.0,0,50,1,1,Good
17168,34.0,0.0,0,50,1,1,Good
17169,32.0,0.0,0,50,1,1,Good
17170,190.53660414718664,422.60150706781803,0,46,1,1,Good
17171,190.53660414718664,422.60150706781803,0,46,1,1,Good
17172,22.0,0.0,0,44,0,1,Good
17173,24.0,0.0,0,44,0,1,Good
17174,190.53660414718664,422.60150706781803,0,44,1,1,Good
17175,9.0,1646.0,1,40,1,1,Good
17176,10.0,1640.0,1,40,1,1,Good
17177,401.0,2144.0,0,39,1,1,Good
17178,405.0,2139.0,0,39,1,1,Good
17179,314.0,4951.0,0,34,0,1,Good
17180,322.0,4942.0,0,34,0,1,Good
17181,19.0,3010.0,1,33,1,1,Good
17182,9.0,3003.0,1,33,1,1,Good
17183,190.53660414718664,422.60150706781803,0,32,0,1,Good
17184,190.53660414718664,422.60150706781803,0,32,0,1,Good
17185,340.0,4395.0,0,32,1,1,Good
17186,346.0,4395.0,0,32,1,1,Good
17187,254.0,992.0,0,30,0,0,Bad
17188,255.0,983.0,0,30,0,0,Bad
17189,15.0,0.0,0,29,1,1,Good
17190,15.0,0.0,0,29,1,1,Good
17191,327.0,3245.0,0,29,0,1,Good
17192,331.0,3236.0,0,29,0,1,Bad
17193,0.0,149.0,0,29,1,1,Good
17194,0.0,145.0,0,29,1,1,Good
17195,199.0,0.0,0,26,1,1,Good
17196,202.0,0.0,0,26,1,1,Good
17197,190.53660414718664,422.60150706781803,0,25,0,0,Good
17198,190.53660414718664,422.60150706781803,0,25,0,0,Good
17199,0.0,0.0,0,23,0,1,Good
17200,0.0,0.0,0,23,0,1,Good
17201,0.0,0.0,0,23,1,1,Good
17202,0.0,0.0,0,23,1,1,Good
17203,0.0,0.0,0,22,1,1,Good
17204,0.0,0.0,0,22,1,1,Good
17205,301.0,0.0,0,22,1,1,Good
17206,286.0,0.0,0,22,1,1,Good
17207,12.0,0.0,0,17,0,1,Good
17208,12.0,0.0,0,17,0,1,Good
17209,99.0,0.0,0,16,1,1,Good
17210,100.0,0.0,0,16,1,1,Good
17211,27.0,0.0,0,10,0,0,Good
17212,27.0,0.0,0,10,0,0,Good
17213,154.0,0.0,0,9,1,0,Good
17214,156.0,0.0,0,9,1,0,Good
17215,6.0,0.0,0,7,0,0,Good
17216,6.0,0.0,0,7,0,0,Good
17217,8.0,0.0,0,7,1,0,Good
17218,8.0,0.0,0,7,1,0,Good
17219,11.0,0.0,0,6,1,0,Good
17220,11.0,0.0,0,6,1,0,Good
17221,2.0,0.0,0,4,0,0,Good
17222,3.0,0.0,0,4,0,0,Good
17223,702.0,0.0,0,4,0,0,Good
17224,705.0,0.0,0,4,0,0,Good
17225,17.0,0.0,0,3,1,0,Good
17226,18.0,0.0,0,3,1,0,Good
17227,262.0,0.0,0,89,0,0,Good
17228,272.0,0.0,0,89,0,0,Good
17229,48.0,0.0,0,87,0,0,Good
17230,43.0,0.0,0,87,0,0,Good
17231,190.53660414718664,422.60150706781803,0,82,1,0,Good
17232,190.53660414718664,422.60150706781803,0,82,1,0,Good
17233,0.0,0.0,0,78,0,1,Good
17234,2.0,0.0,0,78,0,1,Good
17235,1488.0,0.0,0,78,1,1,Good
17236,1495.0,0.0,0,78,1,1,Good
17237,46.0,0.0,0,74,0,1,Good
17238,42.0,0.0,0,74,0,1,Good
17239,0.0,0.0,0,74,1,0,Good
17240,0.0,0.0,0,74,1,0,Good
17241,1643.0,0.0,0,73,1,1,Good
17242,1646.0,0.0,0,73,1,1,Good
17243,79.0,0.0,0,72,1,1,Good
17244,79.0,0.0,0,72,1,1,Good
17245,3.0,0.0,0,70,1,1,Good
17246,2.0,0.0,0,70,1,1,Good
17247,190.53660414718664,422.60150706781803,0,66,1,0,Good
17248,190.53660414718664,422.60150706781803,0,66,1,0,Good
17249,8.0,0.0,0,66,1,1,Good
17250,9.0,0.0,0,66,1,1,Good
17251,37.0,282.0,0,64,1,1,Good
17252,34.0,280.0,0,64,1,1,Good
17253,5.0,735.0,0,62,1,1,Good
17254,2.0,727.0,0,62,1,1,Good
17255,15.0,0.0,1,58,0,1,Good
17256,5.0,0.0,1,58,0,1,Good
17257,221.0,0.0,0,57,0,1,Good
17258,227.0,0.0,0,57,0,1,Good
17259,8.0,416.0,0,57,0,1,Good
17260,8.0,415.0,0,57,0,1,Good
17261,1.0,0.0,0,54,1,1,Good
17262,0.0,0.0,0,54,1,1,Good
17263,3.0,210.0,0,52,1,1,Good
17264,1.0,208.0,0,52,1,1,Good
17265,39.0,1888.0,0,52,1,1,Good
17266,545.0,999.0,0,52,1,1,Good
17267,69.0,0.0,0,52,1,1,Good
17268,61.0,0.0,0,52,1,1,Good
17269,190.53660414718664,422.60150706781803,0,51,0,1,Good
17270,190.53660414718664,422.60150706781803,0,51,0,1,Good
17271,198.0,0.0,0,51,0,1,Good
17272,195.0,0.0,0,51,0,1,Good
17273,58.0,0.0,0,51,0,1,Good
17274,59.0,0.0,0,51,0,1,Good
17275,3.0,2032.0,1,50,1,1,Good
17276,2.0,1934.0,1,50,1,1,Good
17277,12.0,1285.0,0,49,0,1,Good
17278,13.0,1283.0,0,49,0,1,Good
17279,195.0,0.0,0,49,0,1,Good
17280,196.0,0.0,0,49,0,1,Good
17281,148.0,0.0,0,48,0,1,Good
17282,142.0,0.0,0,48,0,1,Good
17283,9.0,1446.0,0,47,0,1,Good
17284,4.0,1442.0,0,47,0,1,Good
17285,0.0,0.0,0,46,1,1,Good
17286,0.0,0.0,0,46,1,1,Good
17287,2.0,1740.0,0,46,1,1,Good
17288,7.0,1763.0,0,46,1,1,Good
17289,43.0,0.0,0,45,0,1,Good
17290,39.0,0.0,0,45,0,1,Good
17291,4.0,2248.0,0,44,1,1,Good
17292,25.0,2241.0,0,44,1,1,Good
17293,217.0,0.0,0,43,0,1,Good
17294,204.0,0.0,0,43,0,1,Good
17295,7.0,1424.0,0,41,1,1,Good
17296,7.0,1421.0,0,41,1,1,Good
17297,190.53660414718664,422.60150706781803,0,40,1,1,Good
17298,190.53660414718664,422.60150706781803,0,40,1,1,Good
17299,35.0,969.0,0,36,1,1,Good
17300,52.0,1205.0,0,36,1,1,Good
17301,128.0,1171.0,0,34,0,1,Good
17302,121.0,1167.0,0,34,0,1,Good
17303,1.0,1510.0,0,34,1,1,Good
17304,0.0,1513.0,0,34,1,1,Good
17305,18.0,2056.0,0,33,1,1,Good
17306,15.0,2052.0,0,33,1,1,Good
17307,153.0,0.0,0,28,1,1,Bad
17308,153.0,0.0,0,28,1,1,Bad
17309,0.0,0.0,0,28,1,1,Bad
17310,0.0,0.0,0,28,1,1,Bad
17311,850.0,0.0,0,27,0,1,Good
17312,868.0,0.0,0,27,0,1,Good
17313,3.0,0.0,0,27,0,1,Good
17314,3.0,0.0,0,27,0,1,Good
17315,336.0,0.0,0,27,1,1,Bad
17316,370.0,0.0,0,27,1,1,Bad
17317,390.0,2381.0,0,27,0,1,Good
17318,389.0,2376.0,0,27,0,1,Good
17319,45.0,0.0,0,24,0,1,Good
17320,45.0,0.0,0,24,0,1,Good
17321,4.0,0.0,0,23,0,1,Good
17322,3.0,0.0,0,23,0,1,Good
17323,0.0,0.0,0,23,0,1,Good
17324,0.0,0.0,0,23,0,1,Good
17325,448.0,0.0,0,23,0,1,Good
17326,431.0,0.0,0,23,0,1,Good
17327,31.0,0.0,0,23,1,1,Good
17328,13.0,0.0,0,23,1,1,Good
17329,28.0,1735.0,0,22,1,1,Good
17330,30.0,1731.0,0,22,1,1,Good
17331,2.0,0.0,0,21,1,1,Good
17332,0.0,0.0,0,21,1,1,Good
17333,258.0,0.0,0,21,1,1,Good
17334,183.0,0.0,0,21,1,1,Good
17335,5.0,0.0,0,18,1,1,Good
17336,1.0,0.0,0,18,1,1,Good
17337,29.0,0.0,0,17,0,1,Good
17338,28.0,0.0,0,17,0,1,Good
17339,55.0,0.0,0,13,0,0,Good
17340,55.0,0.0,0,13,0,0,Good
17341,0.0,0.0,0,11,0,0,Bad
17342,0.0,0.0,0,11,0,0,Bad
17343,68.0,0.0,0,10,1,1,Good
17344,68.0,0.0,0,10,1,1,Good
17345,0.0,0.0,0,5,1,1,Good
17346,0.0,0.0,0,5,1,0,Good
17347,0.0,0.0,0,91,1,0,Good
17348,0.0,0.0,0,91,1,0,Bad
17349,140.0,0.0,0,83,1,0,Good
17350,132.0,0.0,0,83,1,0,Good
17351,14.0,536.0,0,83,1,1,Good
17352,12.0,531.0,0,83,1,1,Good
17353,257.0,0.0,0,82,1,1,Good
17354,246.0,0.0,0,82,1,1,Good
17355,15.0,0.0,0,80,1,1,Good
17356,7.0,0.0,0,80,1,1,Good
17357,14.0,0.0,0,73,0,1,Good
17358,2.0,0.0,0,73,0,1,Good
17359,140.0,0.0,0,71,1,0,Good
17360,140.0,0.0,0,71,1,0,Good
17361,159.0,0.0,0,67,0,1,Good
17362,162.0,0.0,0,67,0,1,Good
17363,283.0,284.0,0,64,0,1,Good
17364,281.0,282.0,0,64,0,1,Good
17365,413.0,0.0,0,63,0,1,Good
17366,396.0,0.0,0,63,0,1,Good
17367,190.53660414718664,422.60150706781803,0,60,1,0,Good
17368,190.53660414718664,422.60150706781803,0,60,1,0,Good
17369,74.0,1432.0,0,60,0,1,Bad
17370,51.0,1416.0,0,60,0,1,Bad
17371,84.0,225.0,0,58,1,1,Good
17372,49.0,218.0,0,58,1,1,Good
17373,2.0,21.0,0,57,0,1,Good
17374,0.0,16.0,0,57,0,1,Good
17375,0.0,0.0,0,57,0,1,Good
17376,0.0,0.0,0,57,0,1,Good
17377,190.53660414718664,422.60150706781803,0,55,0,0,Good
17378,190.53660414718664,422.60150706781803,0,55,0,0,Good
17379,190.53660414718664,422.60150706781803,0,55,1,1,Good
17380,190.53660414718664,422.60150706781803,0,55,1,1,Good
17381,21.0,0.0,0,54,0,1,Good
17382,25.0,0.0,0,54,0,1,Good
17383,141.0,474.0,0,54,1,1,Good
17384,139.0,472.0,0,54,1,1,Good
17385,116.0,824.0,0,52,0,1,Good
17386,118.0,820.0,0,52,0,1,Good
17387,32.0,4135.0,0,50,1,1,Good
17388,30.0,4127.0,0,50,1,1,Good
17389,0.0,2048.0,2,47,1,1,Good
17390,139.0,2325.0,3,47,1,1,Good
17391,14.0,2888.0,0,44,1,1,Good
