TID_ID	BK_SB1_SELSKAP_ID	KUNDE_ID	ALDER	KJONN	DOD	KONKURS	SAMTYKKE_1_SVAR	SAMTYKKE_2_SVAR	HAR_EPOST	HAR_MOBIL	RESERVERT_MOT_MARKEDSFORING	RESERVERT_TELEFON_BRREG_FLG
20190430	2096	2608	73	M	0	0	J	J	1	1	N	1
20190329	2096	2608	73	M	0	0	J	J	1	1	N	1
20190329	2096	2620	58	K	0	0	J	J	0	1	N	0
20190430	2096	2620	58	K	0	0	J	J	0	1	N	0
20190430	2096	2623	54	K	0	0	J	J	1	1	N	1
20190329	2096	2623	54	K	0	0	J	J	1	1	N	1
20190329	2096	2631	49	M	0	0	J	J	1	1	N	1
20190430	2096	2631	49	M	0	0	J	J	1	1	N	1
20190430	2096	2633	48	K	0	0	J	J	1	1	N	1
20190329	2096	2633	48	K	0	0	J	J	1	1	N	1
20190329	2096	2639	37	K	0	0	J	J	1	1	N	1
20190430	2096	2639	37	K	0	0	J	J	1	1	N	1
20190430	2096	2648	30	M	0	0	J	J	1	1	N	0
20190329	2096	2648	30	M	0	0	J	J	1	1	N	0
20190329	2096	2659	21	K	0	0	J	J	0	0	N	0
20190430	2096	2659	21	K	0	0	J	J	0	0	N	0
20190430	2096	2671	73	M	0	0	J	J	0	0	N	0
20190329	2096	2671	73	M	0	0	J	J	0	0	N	0
20190329	2096	2700	26	K	0	0	J	J	1	1	N	0
20190430	2096	2700	26	K	0	0	J	J	1	1	N	0
20190430	2096	2702	23	M	0	0	J	J	1	1	N	0
20190329	2096	2702	23	M	0	0	J	J	1	1	N	0
20190329	2096	2703	19	M	0	0	J	J	1	1	N	1
20190430	2096	2703	19	M	0	0	J	J	1	1	N	1
20190430	2096	2726	63	M	0	0	J	J	0	0	N	1
20190329	2096	2726	63	M	0	0	J	J	0	0	N	1
20190329	2096	2727	63	M	0	0	J	J	1	1	N	1
20190430	2096	2727	63	M	0	0	J	J	1	1	N	1
20190430	2096	2732	57	M	0	0	J	J	1	1	N	1
20190329	2096	2732	57	M	0	0	J	J	1	1	N	1
20190329	2096	2740	52	K	0	0	J	J	0	1	N	1
20190430	2096	2731	58	K	0	0	J	J	1	1	N	1
20190329	2096	2731	58	K	0	0	J	J	1	1	N	1
20190329	2096	2733	56	K	0	0	J	J	1	1	N	1
20190329	2096	2751	38	M	0	0	J	J	1	1	N	1
20190430	2096	2751	38	M	0	0	J	J	1	1	N	1
20190430	2096	2773	21	K	0	0	J	J	0	0	N	0
20190329	2096	2773	21	K	0	0	J	J	0	0	N	0
20190329	2096	2796	63	K	0	0	J	J	0	1	N	0
20190430	2096	2796	63	K	0	0	J	J	0	1	N	0
20190329	2096	2799	62	M	0	0	J	J	1	1	N	1
20190329	2096	2803	53	M	0	0	J	J	1	1	N	1
20190430	2096	2803	53	M	0	0	J	J	1	1	N	1
20190430	2096	2804	52	K	0	0	J	J	1	1	N	1
20190329	2096	2804	52	K	0	0	J	J	1	1	N	1
20190329	2096	2809	47	K	0	0	J	J	1	1	N	1
20190430	2096	2809	47	K	0	0	J	J	1	1	N	1
20190430	2096	2810	46	M	0	0	J	J	1	1	N	1
20190329	2096	2810	46	M	0	0	J	J	1	1	N	1
20190329	2096	2837	10	M	0	0	J	J	0	0	N	0
20190430	2096	2837	10	M	0	0	J	J	0	0	N	0
20190430	2096	2844	93	M	0	0	J	J	0	0	N	0
20190329	2096	2844	93	M	0	0	J	J	0	0	N	0
20190329	2096	2852	70	M	0	0	J	J	0	0	N	1
20190430	2096	2852	70	M	0	0	J	J	0	0	N	1
20190430	2096	2861	59	M	0	0	J	J	0	0	N	0
20190329	2096	2861	59	M	0	0	J	J	0	0	N	0
20190329	2096	2868	55	K	0	0	J	J	1	1	N	1
20190430	2096	2868	55	K	0	0	J	J	1	1	N	1
20190430	2096	2885	44	K	0	0	J	J	0	0	N	0
20190329	2096	2885	44	K	0	0	J	J	0	0	N	0
20190329	2096	2891	39	K	0	0	J	J	1	1	N	0
20190430	2096	2891	39	K	0	0	J	J	1	1	N	0
20190430	2096	2893	39	M	0	0	J	J	0	0	N	0
20190329	2096	2893	39	M	0	0	J	J	0	1	N	0
20190329	2096	2898	30	K	0	0	J	J	1	1	N	1
20190430	2096	2898	30	K	0	0	J	J	1	1	N	1
20190430	2096	2911	13	K	0	0	J	J	0	0	N	0
20190329	2096	2911	12	K	0	0	J	J	0	0	N	0
20190329	2096	2914	82	K	0	0	J	J	1	1	N	1
20190430	2096	2914	83	K	0	0	J	J	1	1	N	1
20190430	2096	2925	73	M	0	0	J	J	0	0	N	1
20190329	2096	2925	72	M	0	0	J	J	0	0	N	1
20190329	2096	2944	50	K	0	0	J	J	1	1	N	1
20190430	2096	2944	51	K	0	0	J	J	1	1	N	1
20190430	2096	2945	51	K	0	0	J	J	0	0	N	1
20190329	2096	2945	50	K	0	0	J	J	0	0	N	1
20190329	2096	2957	42	M	0	0	J	J	1	1	N	0
20190430	2096	2957	43	M	0	0	J	J	1	1	N	0
20190430	2096	2959	43	M	0	0	J	J	1	1	N	1
20190329	2096	2959	42	M	0	0	J	J	1	1	N	1
20190329	2096	2963	39	M	0	0	J	J	1	1	N	1
20190430	2096	2963	40	M	0	0	J	J	1	1	N	1
20190430	2096	2970	31	M	0	0	J	J	1	1	N	1
20190329	2096	2970	30	M	0	0	J	J	1	1	N	1
20190329	2096	2982	17	K	0	0	J	J	1	1	N	0
20190430	2096	2982	17	K	0	0	J	J	1	1	N	0
20190430	2096	2987	91	M	0	0	J	J	1	1	N	1
20190329	2096	2987	91	M	0	0	J	J	1	1	N	1
20190329	2096	2991	78	M	0	0	J	J	1	1	N	0
20190430	2096	2991	78	M	0	0	J	J	1	1	N	0
20190430	2096	2992	74	K	0	0	J	J	1	1	N	1
20190329	2096	2992	74	K	0	0	J	J	1	1	N	1
20190329	2096	3003	62	K	0	0	J	J	0	0	N	1
20190430	2096	3003	62	K	0	0	J	J	0	0	N	1
20190430	2096	3018	49	M	0	0	J	J	1	1	N	1
20190329	2096	3018	49	M	0	0	J	J	1	1	N	1
20190329	2096	3022	47	M	0	0	J	J	0	0	N	1
20190430	2096	3022	47	M	0	0	J	J	0	0	N	1
20190430	2096	3024	46	K	0	0	J	J	1	1	N	1
20190329	2096	3024	46	K	0	0	J	J	1	1	N	1
20190329	2096	3043	28	M	0	0	J	J	1	1	N	1
20190329	2096	3047	21	M	0	0	J	J	1	1	N	0
20190430	2096	2528	28	M	0	0	N	J	1	1	N	1
20190430	2096	2541	8	K	0	0	J	J	0	0	N	0
20190329	2096	2541	8	K	0	0	J	J	0	0	N	0
20190329	2096	2544	83	M	1	0	J	J	0	0	J	0
20190430	2096	2544	83	M	1	0	J	J	0	0	J	0
20190430	2096	2545	82	K	0	0	J	J	0	1	N	1
20190329	2096	2545	82	K	0	0	J	J	0	1	N	1
20190329	2096	2551	70	K	0	0	J	J	0	0	N	0
20190430	2096	2551	70	K	0	0	J	J	0	0	N	0
20190430	2096	2583	22	M	0	0	J	J	1	1	N	0
20190329	2096	2583	22	M	0	0	J	J	1	1	N	0
20190329	2096	2593	8	M	0	0	J	J	0	0	N	0
20190430	2096	2593	8	M	0	0	J	J	0	0	N	0
20190430	2096	2603	84	M	0	0	J	J	0	0	N	0
20190329	2096	2603	84	M	0	0	J	J	0	0	N	0
20190329	2096	2610	72	M	0	0	J	J	0	1	N	1
20190430	2096	2610	72	M	0	0	J	J	0	1	N	1
20190430	2096	2619	58	K	0	0	J	J	1	1	N	1
20190329	2096	2619	58	K	0	0	J	J	1	1	N	1
20190329	2096	2622	55	M	0	0	J	J	1	1	N	1
20190430	2096	2622	55	M	0	0	J	J	1	1	N	1
20190430	2096	2630	49	K	0	0	J	J	1	1	N	1
20190329	2096	2630	49	K	0	0	J	J	1	1	N	1
20190329	2096	2642	36	M	0	0	J	J	1	1	N	0
20190430	2096	2642	36	M	0	0	J	J	1	1	N	0
20190430	2096	2653	27	M	0	0	J	J	1	1	N	0
20190329	2096	2653	27	M	0	0	J	J	1	1	N	0
20190329	2096	2662	12	M	0	0	J	J	0	0	N	0
20190430	2096	2662	12	M	0	0	J	J	0	0	N	0
20190430	2096	2666	5	M	0	0	J	J	0	0	N	0
20190329	2096	2666	5	M	0	0	J	J	0	0	N	0
20190329	2096	2683	54	M	0	0	J	J	1	1	N	0
20190430	2096	2683	54	M	0	0	J	J	1	1	N	0
20190430	2096	2687	46	M	0	0	J	J	1	1	N	0
20190329	2096	2687	46	M	0	0	J	J	1	1	N	0
20190329	2096	2706	9	M	0	0	J	J	0	0	N	0
20190430	2096	2706	9	M	0	0	J	J	0	0	N	0
20190430	2096	2714	78	K	0	0	J	J	0	1	N	0
20190329	2096	2714	78	K	0	0	J	J	0	1	N	0
20190329	2096	2718	68	M	0	0	J	J	1	1	N	1
20190430	2096	2718	68	M	0	0	J	J	1	1	N	1
20190430	2096	2721	65	M	0	0	J	J	1	0	N	0
20190329	2096	2721	65	M	0	0	J	J	1	0	N	0
20190329	2096	2736	54	K	0	0	J	J	1	1	N	1
20190430	2096	2736	54	K	0	0	J	J	1	1	N	1
20190430	2096	2737	53	K	0	0	J	J	1	0	N	1
20190329	2096	2737	53	K	0	0	J	J	1	0	N	1
20190329	2096	2749	42	M	0	0	J	J	0	1	N	1
20190430	2096	2749	42	M	0	0	J	J	0	1	N	1
20190430	2096	2761	33	K	0	0	J	J	1	1	N	0
20190329	2096	2761	33	K	0	0	J	J	1	1	N	0
20190329	2096	2763	32	K	0	0	J	J	1	1	N	1
20190430	2096	2763	32	K	0	0	J	J	1	1	N	1
20190430	2096	2766	27	M	0	0	J	J	1	1	N	0
20190329	2096	2766	27	M	0	0	J	J	1	1	N	0
20190329	2096	2769	26	K	0	0	N	J	1	1	N	0
20190430	2096	2769	26	K	0	0	N	J	1	1	N	0
20190430	2096	2770	26	M	0	0	J	J	0	0	N	1
20190329	2096	2770	26	M	0	0	J	J	0	0	N	1
20190329	2096	2777	11	M	0	0	J	J	0	0	N	0
20190430	2096	2777	11	M	0	0	J	J	0	0	N	0
20190430	2096	2785	87	M	0	0	J	J	0	1	N	0
20190329	2096	2785	87	M	0	0	J	J	0	1	N	0
20190329	2096	2794	66	M	0	0	J	J	1	1	N	1
20190430	2096	2794	66	M	0	0	J	J	1	1	N	1
20190430	2096	2798	62	M	0	0	J	J	0	1	N	1
20190329	2096	2798	62	M	0	0	J	J	0	1	N	1
20190329	2096	2806	48	M	0	0	J	J	1	1	N	0
20190430	2096	2806	48	M	0	0	J	J	1	1	N	0
20190430	2096	2813	43	M	0	0	J	J	1	1	N	1
20190329	2096	2813	43	M	0	0	J	J	1	1	N	1
20190329	2096	2816	36	M	0	0	J	J	0	0	N	0
20190430	2096	2596	7	K	0	0	J	J	0	0	N	0
20190430	2096	2601	87	K	0	0	J	J	0	0	N	0
20190329	2096	2601	87	K	0	0	J	J	0	0	N	0
20190329	2096	2614	68	K	0	0	J	J	1	1	N	1
20190430	2096	2614	68	K	0	0	J	J	1	1	N	1
20190430	2096	2621	56	M	0	0	J	J	0	0	N	0
20190329	2096	2621	56	M	0	0	J	J	0	0	N	0
20190329	2096	2636	45	K	0	0	J	J	1	1	N	1
20190430	2096	2636	45	K	0	0	J	J	1	1	N	1
20190430	2096	2647	31	K	0	0	J	J	1	0	N	0
20190329	2096	2647	31	K	0	0	J	J	1	0	N	0
20190329	2096	2652	27	K	0	0	J	J	1	1	N	0
20190430	2096	2652	27	K	0	0	J	J	1	1	N	0
20190430	2096	2667	77	M	1	0	J	J	0	0	J	0
20190329	2096	2667	77	M	1	0	J	J	0	0	J	0
20190329	2096	2668	75	M	0	0	J	J	0	1	N	0
20190430	2096	2668	75	M	0	0	J	J	0	1	N	0
20190430	2096	2678	57	M	0	0	J	J	1	1	N	0
20190329	2096	2678	57	M	0	0	J	J	1	1	N	0
20190329	2096	2684	52	K	0	0	J	J	1	1	N	1
20190430	2096	2684	52	K	0	0	J	J	1	1	N	1
20190430	2096	2688	46	M	0	0	J	J	1	1	N	1
20190329	2096	2688	46	M	0	0	J	J	1	1	N	1
20190329	2096	2689	44	M	0	0	J	J	1	1	N	1
20190430	2096	2689	44	M	0	0	J	J	1	1	N	1
20190430	2096	2704	17	M	0	0	J	J	1	1	N	1
20190329	2096	2704	17	M	0	0	J	J	1	1	N	1
20190329	2096	2705	16	K	0	0	J	J	1	1	N	1
20190430	2096	2705	16	K	0	0	J	J	1	1	N	1
20190430	2096	2711	83	M	1	0	J	J	0	0	J	0
20190329	2096	2711	83	M	1	0	J	J	0	0	J	0
20190329	2096	2712	82	M	0	0	J	J	0	1	N	0
20190430	2096	2712	82	M	0	0	J	J	0	1	N	0
20190430	2096	2713	82	K	0	0	J	J	0	0	N	1
20190329	2096	2713	82	K	0	0	J	J	0	0	N	1
20190329	2096	2730	60	M	0	0	J	J	1	1	N	1
20190430	2096	2730	60	M	0	0	J	J	1	1	N	1
20190430	2096	2742	51	M	0	0	J	J	1	1	N	1
20190329	2096	2742	51	M	0	0	J	J	1	1	N	1
20190329	2096	2752	38	K	0	0	J	J	1	1	N	1
20190430	2096	2752	38	K	0	0	J	J	1	1	NULL	1
20190430	2096	2754	37	K	0	0	J	J	1	1	N	1
20190329	2096	2754	37	K	0	0	J	J	1	1	N	1
20190329	2096	2760	34	M	0	0	J	J	1	1	N	1
20190430	2096	2760	34	M	0	0	J	J	1	1	N	1
20190430	2096	2765	27	M	0	0	J	J	1	1	N	0
20190329	2096	2765	27	M	0	0	J	J	1	1	N	0
20190329	2096	2774	21	M	0	0	J	J	1	1	N	0
20190430	2096	2774	21	M	0	0	J	J	1	1	N	0
20190430	2096	2776	18	M	0	0	J	J	1	1	N	1
20190329	2096	2776	18	M	0	0	J	J	1	1	N	1
20190329	2096	2781	7	M	0	0	NULL	J	0	0	N	0
20190430	2096	2781	7	M	0	0	NULL	J	0	0	N	0
20190430	2096	2782	4	M	0	0	J	J	0	0	N	0
20190329	2096	2782	4	M	0	0	J	J	0	0	N	0
20190329	2096	2795	63	K	0	0	N	J	1	1	N	1
20190430	2096	2795	63	K	0	0	N	J	1	1	N	1
20190430	2096	2823	33	K	0	0	J	J	1	1	N	1
20190329	2096	2823	33	K	0	0	J	J	1	1	N	1
20190329	2096	2830	27	M	0	0	J	J	1	1	N	1
20190430	2096	2830	27	M	0	0	J	J	1	1	N	1
20190430	2096	2834	18	K	0	0	J	J	1	1	N	0
20190329	2096	2834	18	K	0	0	J	J	1	1	N	0
20190329	2096	2835	12	K	0	0	J	J	0	0	N	0
20190430	2096	2835	12	K	0	0	J	J	0	0	N	0
20190430	2096	2841	8	K	0	0	J	J	0	0	N	0
20190329	2096	2841	8	K	0	0	J	J	0	0	N	0
20190329	2096	2846	89	K	0	0	J	J	0	0	N	0
20190430	2096	2846	89	K	0	0	J	J	0	0	N	0
20190430	2096	2859	62	M	0	0	J	J	1	1	N	1
20190329	2096	2859	62	M	0	0	J	J	1	1	N	1
20190329	2096	2862	59	M	0	0	J	J	0	0	N	1
20190430	2096	3179	53	M	0	0	J	J	1	1	N	1
20190329	2096	3179	53	M	0	0	J	J	1	1	N	1
20190329	2096	3182	51	K	0	0	J	J	1	1	N	0
20190430	2096	3182	51	K	0	0	J	J	1	1	N	0
20190430	2096	3196	31	K	0	0	J	J	1	1	N	0
20190329	2096	3196	31	K	0	0	J	J	1	1	N	0
20190329	2096	3197	30	K	0	0	J	J	1	1	N	1
20190430	2096	3197	30	K	0	0	J	J	1	1	N	1
20190430	2096	3220	71	M	0	0	J	J	1	1	N	0
20190329	2096	3220	71	M	0	0	J	J	1	1	N	0
20190329	2096	3226	63	K	0	0	J	J	1	1	N	1
20190430	2096	3226	63	K	0	0	J	J	1	1	N	1
20190430	2096	3235	53	M	0	0	J	J	1	1	N	0
20190329	2096	3235	53	M	0	0	J	J	1	1	N	0
20190329	2096	3242	49	M	0	0	J	J	1	1	N	1
20190430	2096	3242	49	M	0	0	J	J	1	1	N	1
20190430	2096	3243	47	M	0	0	J	J	1	1	N	0
20190329	2096	3243	47	M	0	0	J	J	1	1	N	0
20190329	2096	3247	41	K	0	0	N	J	1	1	N	0
20190430	2096	3247	41	K	0	0	N	J	1	1	N	0
20190430	2096	3265	19	K	0	0	J	J	1	1	N	0
20190329	2096	3265	19	K	0	0	J	J	1	1	N	0
20190329	2096	3268	18	M	0	0	J	J	1	1	N	0
20190430	2096	3268	18	M	0	0	J	J	1	1	N	0
20190430	2096	3286	72	K	0	0	J	J	0	0	N	0
20190329	2096	3286	72	K	0	0	J	J	0	0	N	0
20190329	2096	3287	69	M	0	0	J	J	1	1	N	0
20190430	2096	3287	69	M	0	0	J	J	1	1	N	0
20190430	2096	3328	35	K	0	0	J	J	0	0	N	0
20190329	2096	3328	35	K	0	0	J	J	0	0	N	0
20190329	2096	3338	18	K	0	0	J	J	1	1	N	1
20190430	2096	3338	18	K	0	0	J	J	1	1	N	1
20190430	2096	3341	81	K	0	0	J	J	0	1	N	1
20190329	2096	3341	81	K	0	0	J	J	0	1	N	1
20190329	2096	3355	66	M	0	0	J	J	1	1	N	1
20190430	2096	3355	66	M	0	0	J	J	1	1	N	1
20190430	2096	3364	52	K	0	0	J	J	1	1	N	0
20190329	2096	3364	52	K	0	0	J	J	1	1	N	0
20190329	2096	3389	27	M	0	0	J	J	1	1	N	1
20190430	2096	3389	27	M	0	0	J	J	1	1	N	1
20190430	2096	3391	26	K	0	0	J	J	1	1	N	0
20190329	2096	3391	26	K	0	0	J	J	1	1	N	0
20190329	2096	3397	16	M	0	0	J	J	1	1	N	0
20190430	2096	3397	16	M	0	0	J	J	1	1	N	0
20190430	2096	3409	57	M	0	0	J	J	0	0	N	0
20190329	2096	3409	57	M	0	0	J	J	0	0	N	0
20190329	2096	3413	52	M	0	0	J	J	0	0	N	1
20190430	2096	3413	52	M	0	0	J	J	0	0	N	1
20190430	2096	3418	45	K	0	0	J	J	1	1	N	1
20190329	2096	3418	45	K	0	0	J	J	1	1	N	1
20190329	2096	3448	3	M	0	0	J	J	0	0	N	0
20190430	2096	3448	3	M	0	0	J	J	0	0	N	0
20190430	2096	3455	74	K	0	0	J	J	0	0	N	1
20190329	2096	3455	74	K	0	0	J	J	0	0	N	1
20190329	2096	3457	67	K	0	0	J	J	1	1	N	1
20190430	2096	3457	67	K	0	0	J	J	1	1	N	1
20190430	2096	3480	44	K	0	0	J	J	0	0	N	1
20190329	2096	3480	44	K	0	0	J	J	0	0	N	1
20190329	2096	3491	27	M	0	0	J	J	1	1	N	0
20190430	2096	3491	27	M	0	0	J	J	1	1	N	0
20190430	2096	3514	71	M	0	0	N	J	1	1	N	1
20190329	2096	3514	71	M	0	0	N	J	1	1	N	1
20190329	2096	3521	64	M	0	0	J	J	1	1	N	0
20190430	2096	3521	64	M	0	0	J	J	1	1	N	0
20190430	2096	3522	63	M	0	0	J	J	1	1	N	0
20190329	2096	3522	63	M	0	0	J	J	1	1	N	0
20190329	2096	3524	61	K	0	0	J	J	1	1	N	0
20190430	2096	3524	61	K	0	0	J	J	1	1	N	0
20190430	2096	3535	52	M	0	0	J	J	1	1	N	1
20190329	2096	3535	52	M	0	0	J	J	1	1	N	1
20190329	2096	3543	49	K	0	0	J	J	1	1	N	1
20190430	2096	3543	49	K	0	0	J	J	1	1	N	1
20190430	2096	2884	45	K	0	0	J	J	1	1	N	1
20190430	2096	2892	39	M	0	0	J	J	1	1	N	0
20190329	2096	2892	39	M	0	0	J	J	1	1	N	0
20190329	2096	2894	39	M	0	0	J	J	1	1	N	1
20190430	2096	2894	39	M	0	0	J	J	1	1	N	1
20190430	2096	2895	34	K	0	0	J	J	0	0	N	0
20190329	2096	2895	34	K	0	0	J	J	0	0	N	0
20190329	2096	2899	29	M	0	0	J	J	1	1	N	1
20190430	2096	2899	29	M	0	0	J	J	1	1	N	1
20190430	2096	2902	27	M	0	0	J	J	1	1	N	0
20190329	2096	2902	27	M	0	0	J	J	1	1	N	0
20190329	2096	2906	22	K	0	0	J	J	1	1	N	1
20190430	2096	2906	22	K	0	0	J	J	1	1	N	1
20190430	2096	2907	21	K	0	0	N	J	1	1	N	0
20190329	2096	2907	21	K	0	0	N	J	1	1	N	0
20190329	2096	2918	79	K	0	0	J	J	0	0	N	0
20190430	2096	2918	80	K	0	0	J	J	0	0	N	0
20190430	2096	2934	62	K	1	0	J	J	0	0	J	1
20190329	2096	2934	61	K	1	0	J	J	0	0	J	1
20190329	2096	2939	57	M	0	0	J	J	1	0	N	1
20190430	2096	2939	58	M	0	0	J	J	1	0	N	1
20190430	2096	2940	57	M	0	0	J	J	0	1	N	1
20190329	2096	2940	56	M	0	0	J	J	0	1	N	1
20190329	2096	2949	47	M	0	0	J	J	1	1	N	1
20190430	2096	2949	48	M	0	0	J	J	1	1	N	1
20190430	2096	2950	48	K	0	0	J	J	1	1	N	1
20190329	2096	2950	47	K	0	0	J	J	1	1	N	1
20190329	2096	2958	42	M	0	0	J	J	1	1	N	0
20190430	2096	2958	43	M	0	0	J	J	1	1	N	0
20190430	2096	2960	42	M	0	0	J	J	1	1	N	1
20190329	2096	2960	41	M	0	0	J	J	1	1	N	1
20190329	2096	2965	33	K	0	0	J	J	1	1	N	1
20190430	2096	2965	34	K	0	0	J	J	1	1	N	1
20190430	2096	2969	32	M	0	0	J	J	1	1	N	0
20190329	2096	2969	31	M	0	0	J	J	1	1	N	0
20190329	2096	2977	25	K	0	0	J	J	1	1	N	0
20190430	2096	2977	26	K	0	0	J	J	1	1	N	0
20190430	2096	2996	71	M	0	0	J	J	1	1	N	1
20190329	2096	2996	71	M	0	0	J	J	1	1	N	1
20190329	2096	3001	64	K	0	0	J	J	1	1	N	1
20190430	2096	3001	64	K	0	0	J	J	1	1	N	1
20190430	2096	3007	58	K	0	0	N	J	1	1	N	1
20190329	2096	3007	58	K	0	0	N	J	1	1	N	1
20190329	2096	3010	55	K	0	0	J	J	1	1	N	1
20190430	2096	3010	55	K	0	0	J	J	1	1	N	1
20190430	2096	3016	50	M	0	0	J	J	1	1	N	0
20190329	2096	3016	50	M	0	0	J	J	1	1	N	0
20190329	2096	3017	50	K	0	0	J	J	1	1	N	1
20190430	2096	3017	50	K	0	0	J	J	1	1	N	1
20190430	2096	3035	37	M	0	0	J	J	1	1	N	1
20190329	2096	3035	37	M	0	0	J	J	1	1	N	1
20190329	2096	3054	83	M	0	0	J	J	1	1	N	1
20190430	2096	3054	83	M	0	0	J	J	1	1	N	1
20190430	2096	3060	68	K	0	0	J	J	0	1	N	1
20190329	2096	3060	68	K	0	0	J	J	0	1	N	1
20190329	2096	3075	57	K	0	0	J	J	1	1	N	1
20190430	2096	3075	57	K	0	0	J	J	1	1	N	1
20190430	2096	3077	54	K	0	0	J	J	1	1	N	1
20190329	2096	3077	54	K	0	0	J	J	1	1	N	1
20190329	2096	3085	47	K	0	0	J	J	1	1	N	1
20190430	2096	3085	47	K	0	0	J	J	1	1	N	1
20190430	2096	3091	41	M	0	0	J	J	1	1	N	1
20190329	2096	3091	41	M	0	0	J	J	1	1	N	1
20190329	2096	3109	21	K	0	0	J	J	1	1	N	0
20190430	2096	3109	21	K	0	0	J	J	1	1	N	0
20190430	2096	3112	18	K	0	0	J	J	1	1	N	0
20190329	2096	3112	18	K	0	0	J	J	1	1	N	0
20190329	2096	3137	45	M	0	0	J	J	1	1	N	1
20190430	2096	3137	45	M	0	0	J	J	1	1	N	1
20190430	2096	3146	35	M	0	0	J	J	1	1	N	1
20190329	2096	3146	35	M	0	0	J	J	1	1	N	1
20190430	2096	3171	67	K	0	0	J	J	1	1	N	0
20190329	2096	2946	49	K	0	0	J	J	1	1	N	0
20190430	2096	2946	50	K	0	0	J	J	1	1	N	0
20190430	2096	2952	47	K	0	0	J	J	1	1	N	1
20190329	2096	2952	46	K	0	0	J	J	1	1	N	1
20190329	2096	2954	45	K	0	0	J	J	1	1	N	1
20190430	2096	2954	46	K	0	0	J	J	1	1	N	1
20190430	2096	2956	44	K	0	0	J	J	0	0	N	1
20190329	2096	2956	43	K	0	0	J	J	0	0	N	1
20190329	2096	2962	39	K	0	0	J	J	1	1	N	0
20190430	2096	2962	40	K	0	0	J	J	1	1	N	0
20190430	2096	2966	34	K	0	0	J	J	1	1	N	1
20190329	2096	2966	33	K	0	0	J	J	1	1	N	1
20190329	2096	2968	31	K	0	0	J	J	1	1	N	1
20190430	2096	2968	32	K	0	0	J	J	1	1	N	1
20190430	2096	2972	31	M	0	0	J	J	1	1	N	0
20190329	2096	2972	30	M	0	0	J	J	1	1	N	0
20190329	2096	2976	27	M	0	0	J	J	1	1	N	0
20190430	2096	2976	28	M	0	0	J	J	1	1	N	0
20190430	2096	2985	5	K	0	0	J	J	0	0	N	0
20190329	2096	2985	5	K	0	0	J	J	0	0	N	0
20190329	2096	2989	81	M	0	0	J	J	0	1	N	0
20190430	2096	2989	81	M	0	0	J	J	0	1	N	0
20190430	2096	2995	72	K	0	0	J	J	0	0	N	0
20190329	2096	2995	72	K	0	0	J	J	0	0	N	0
20190329	2096	2998	66	M	0	0	J	J	1	1	N	0
20190430	2096	2998	66	M	0	0	J	J	1	1	N	0
20190430	2096	3002	63	K	0	0	J	J	0	1	N	1
20190329	2096	3002	63	K	0	0	J	J	0	1	N	1
20190329	2096	3012	53	M	0	0	J	J	1	1	N	1
20190430	2096	3012	53	M	0	0	J	J	1	1	N	1
20190430	2096	3015	51	M	0	0	J	J	0	0	N	0
20190329	2096	3015	51	M	0	0	J	J	0	0	N	0
20190329	2096	3031	40	K	0	0	J	J	0	0	N	0
20190430	2096	3031	40	K	0	0	J	J	0	0	N	0
20190430	2096	3042	29	K	0	0	J	J	1	1	N	1
20190329	2096	3042	29	K	0	0	J	J	1	1	N	1
20190329	2096	3044	27	K	0	0	J	J	1	1	N	0
20190430	2096	3044	27	K	0	0	J	J	1	1	N	0
20190430	2096	3072	59	K	0	0	J	J	0	0	N	0
20190329	2096	3072	59	K	0	0	J	J	0	0	N	0
20190329	2096	3078	54	K	0	0	J	J	1	1	N	0
20190430	2096	3078	54	K	0	0	J	J	1	1	N	0
20190430	2096	3082	49	M	0	0	J	J	1	1	N	1
20190329	2096	3082	49	M	0	0	J	J	1	1	N	1
20190329	2096	3102	28	M	0	0	J	J	1	1	N	1
20190430	2096	3102	28	M	0	0	J	J	1	1	N	1
20190430	2096	3103	28	M	0	0	J	J	1	1	N	0
20190329	2096	3103	28	M	0	0	J	J	1	1	N	0
20190329	2096	3106	26	K	0	0	J	J	1	1	N	0
20190430	2096	3106	26	K	0	0	J	J	1	1	N	0
20190430	2096	3107	25	K	0	0	J	J	1	1	N	0
20190329	2096	3107	25	K	0	0	J	J	1	1	N	0
20190329	2096	3111	19	K	0	0	J	J	1	1	N	0
20190329	2096	3119	74	K	0	0	J	J	1	1	N	0
20190430	2096	3119	74	K	0	0	J	J	1	1	N	0
20190430	2096	3126	62	K	0	0	J	J	1	1	N	1
20190329	2096	3126	62	K	0	0	J	J	1	1	N	1
20190329	2096	3134	48	K	0	0	J	J	1	1	N	0
20190430	2096	3134	48	K	0	0	J	J	1	1	N	0
20190430	2096	3150	29	K	0	0	J	J	1	1	N	0
20190329	2096	3150	29	K	0	0	J	J	1	1	N	0
20190329	2096	3159	11	M	0	0	J	J	0	0	N	0
20190430	2096	3159	11	M	0	0	J	J	0	0	N	0
20190430	2096	3165	76	M	0	0	J	J	0	1	N	1
20190329	2096	3165	76	M	0	0	J	J	0	1	N	1
20190329	2096	3166	71	K	0	0	J	J	0	1	N	1
20190430	2096	3166	71	K	0	0	J	J	0	1	N	1
20190430	2096	3173	64	M	0	0	J	J	1	1	N	1
20190329	2096	3173	64	M	0	0	J	J	1	1	N	1
20190329	2096	3176	61	M	0	0	J	J	1	1	N	1
