TID_ID	BK_SB1_SELSKAP_ID	KUNDE_ID	INSKUDD	UTLAN	LANGTIDSOVERVAKET_FLG	PURRING_ANTALL_12MND	LO_MEDLEM_FLG	FAM_VOKSNE_ANT	FAM_BARN_ANT	ANT_INNLOGGINGER_MOBILBANK	ANT_INNLOGGINGER_NETTBANK	LONNSOMHET_PER_MND
20190329	2096	11905	662	0	0	NULL	0	NULL	NULL	0	6	1177
20190329	2096	12035	0	0	0	NULL	0	1	2	NULL	NULL	0
20190430	2096	12151	0	0	0	NULL	0	1	1	NULL	NULL	3
20190430	2096	20741	0	0	0	NULL	0	NULL	NULL	0	0	0
20190329	2096	19843	16	0	0	NULL	0	NULL	NULL	0	4	180
20190430	2096	17744	56	1752	0	1	0	NULL	NULL	0	39	820
20190329	2096	7338	2018	0	0	NULL	0	NULL	NULL	0	1	2611
20190430	2096	4829	64	0	0	NULL	1	NULL	NULL	11	0	44
20190329	2096	15979	1	0	0	NULL	0	NULL	NULL	11	0	106
20190430	2096	9817	148	738	0	NULL	0	2	0	0	2	851
20190430	2096	2444	19	0	0	NULL	1	2	0	0	3	38
20190329	2096	1259	174	49	0	NULL	1	NULL	NULL	28	0	394
20190430	2096	7747	2	0	0	NULL	0	NULL	NULL	30	0	14
20190329	2096	4141	1358	0	0	NULL	0	NULL	NULL	0	3	1609
20190430	2096	101	56	2020	0	NULL	0	NULL	NULL	4	4	198
20190329	2096	20417	1198	0	0	NULL	0	NULL	NULL	0	0	1406
20190430	2096	12080	25	0	0	NULL	0	2	0	0	0	1
20190430	2096	11001	439	492	0	NULL	0	2	0	NULL	NULL	1532
20190430	2096	12210	0	0	0	NULL	0	2	2	53	0	0
20190430	2096	9791	2	3	0	0	1	2	3	28	0	194
20190329	2096	9689	802	263	0	NULL	0	2	0	67	0	1685
20190430	2096	14564	1294	0	0	NULL	0	2	0	0	0	1744
20190329	2096	9334	29	1859	0	NULL	1	2	0	61	3	3259
20190329	2096	13697	5	0	0	NULL	0	NULL	NULL	NULL	NULL	9
20190430	2096	16508	203	0	0	NULL	0	2	3	7	0	247
20190329	2096	9884	94	1245	0	NULL	0	NULL	NULL	2	3	985
20190430	2096	17775	30	0	0	NULL	0	2	1	NULL	NULL	34
20190329	2096	719	1	0	0	NULL	0	NULL	NULL	7	0	212
20190329	2096	9446	4	0	0	0	0	2	3	37	0	152
20190329	2096	12051	5	0	0	NULL	0	NULL	NULL	106	3	46
20190430	2096	3098	247	0	0	0	1	2	2	0	3	444
20190430	2096	9444	2	0	0	2	1	2	2	28	1	5
20190329	2096	6739	0	0	0	16	0	NULL	NULL	0	0	0
20190329	2096	7114	19	0	0	NULL	0	2	3	NULL	NULL	18
20190329	2096	20505	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	11398	33	0	0	NULL	0	2	1	23	2	112
20190329	2096	20785	0	0	0	NULL	0	NULL	NULL	0	0	0
20190329	2096	9063	23	0	0	0	1	NULL	NULL	44	0	152
20190329	2096	3637	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	63
20190430	2096	13850	0	0	0	NULL	0	NULL	NULL	0	0	0
20190430	2096	2946	13	837	0	NULL	0	NULL	NULL	7	0	898
20190430	2096	2708	13	0	0	NULL	0	2	2	NULL	NULL	14
20190329	2096	12001	109	580	0	NULL	1	2	0	4	2	793
20190329	2096	4413	9	0	0	NULL	0	2	1	NULL	NULL	9
20190430	2096	12675	7	880	0	2	0	NULL	NULL	42	0	450
20190430	2096	2197	38	1840	0	NULL	1	NULL	NULL	19	2	2350
20190430	2096	9813	1754	0	0	NULL	0	2	0	0	1	2119
20190430	2096	18168	4	0	0	NULL	1	NULL	NULL	0	0	8
20190329	2096	2645	46	0	0	NULL	0	2	1	20	3	105
20190430	2096	15752	10	1574	0	0	0	2	2	63	2	2081
20190329	2096	12315	0	0	0	NULL	0	2	0	NULL	NULL	208
20190430	2096	6717	1	0	0	NULL	0	NULL	NULL	0	0	3
20190430	2096	16224	678	1608	0	NULL	0	NULL	NULL	26	3	1423
20190430	2096	808	0	0	0	NULL	0	NULL	NULL	0	3	0
20190329	2096	8051	2	958	0	NULL	0	NULL	NULL	18	4	1572
20190430	2096	20776	0	0	0	NULL	0	NULL	NULL	86	10	346
20190329	2096	15800	46	531	0	NULL	1	2	0	66	5	653
20190430	2096	7382	7	40	0	NULL	0	2	0	0	5	267
20190329	2096	18679	0	0	0	NULL	0	NULL	NULL	49	0	52
20190329	2096	19864	79	0	0	NULL	0	NULL	NULL	52	1	98
20190430	2096	15159	259	0	0	NULL	0	NULL	NULL	0	5	306
20190329	2096	16343	194	0	0	NULL	0	2	0	21	0	181
20190430	2096	17946	10	0	0	NULL	0	NULL	NULL	14	0	27
20190329	2096	5044	10	741	0	NULL	1	2	0	10	5	1091
20190329	2096	6035	0	0	0	NULL	0	2	2	NULL	NULL	0
20190430	2096	356	96	0	0	NULL	0	NULL	NULL	2	0	133
20190430	2096	20088	88	0	0	NULL	0	2	2	17	0	256
20190329	2096	15498	105	0	0	NULL	1	2	0	50	1	-47
20190430	2096	7337	465	0	0	NULL	1	2	0	11	0	555
20190430	2096	17902	6643	0	0	NULL	0	2	0	51	3	4086
20190430	2096	12409	1	0	0	NULL	0	NULL	NULL	5	0	12
20190329	2096	10336	4	341	0	0	1	2	0	0	28	1149
20190430	2096	7229	1	1847	0	2	0	NULL	NULL	100	0	2429
20190430	2096	7930	87	749	0	NULL	0	2	0	5	0	915
20190329	2096	11875	448	0	0	NULL	0	NULL	NULL	NULL	NULL	759
20190430	2096	17644	1	0	0	NULL	0	NULL	NULL	0	0	3
20190329	2096	17331	51	0	0	NULL	0	2	0	44	4	200
20190430	2096	16539	5	0	0	NULL	0	2	0	0	9	35
20190329	2096	15120	25	2080	0	0	0	1	3	26	5	1023
20190329	2096	6711	116	0	0	NULL	0	2	2	0	2	210
20190329	2096	10860	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	17282	1373	0	0	NULL	0	NULL	NULL	0	7	1714
20190329	2096	13160	0	0	0	NULL	0	NULL	NULL	0	0	0
20190329	2096	9657	4	0	0	NULL	0	NULL	NULL	0	0	8
20190329	2096	5625	35	0	0	NULL	0	2	0	22	2	83
20190329	2096	626	0	1650	0	NULL	0	2	0	0	0	105
20190430	2096	3999	679	0	0	NULL	0	2	0	2	7	1320
20190329	2096	11403	36	623	0	NULL	1	2	0	53	0	1326
20190329	2096	12409	0	0	0	NULL	0	NULL	NULL	1	0	10
20190430	2096	12337	0	0	0	NULL	1	NULL	NULL	139	1	281
20190329	2096	18046	165	0	0	NULL	0	NULL	NULL	5	0	157
20190329	2096	4797	63	117	0	NULL	0	2	0	18	2	299
20190329	2096	9321	150	0	0	NULL	0	NULL	NULL	NULL	NULL	209
20190329	2096	16809	71	0	0	NULL	0	NULL	NULL	0	9	258
20190430	2096	1214	696	0	0	NULL	0	NULL	NULL	15	0	779
20190430	2096	15736	17	0	0	NULL	0	2	0	0	0	31
20190329	2096	4208	542	0	0	NULL	0	2	0	3	6	387
20190329	2096	10040	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	20457	0	0	0	NULL	1	NULL	NULL	58	1	91
20190329	2096	16877	177	0	0	0	0	NULL	NULL	98	2	-2
20190430	2096	19356	3	0	0	NULL	0	1	2	NULL	NULL	3
20190430	2096	15013	1279	0	0	NULL	0	2	2	11	8	323
20190430	2096	12899	1	277	0	0	0	NULL	NULL	11	0	318
20190430	2096	14029	71	0	0	NULL	0	NULL	NULL	45	0	-39
20190430	2096	13296	674	1438	0	NULL	0	2	2	6	3	2868
20190329	2096	19668	35	141	0	NULL	0	2	0	11	0	328
20190329	2096	18984	13	0	0	NULL	0	2	4	0	3	62
20190430	2096	19183	146	0	0	0	1	2	0	24	1	427
20190430	2096	17374	1	168	0	0	0	1	2	45	0	1059
20190329	2096	19971	4	423	0	NULL	1	NULL	NULL	0	0	568
20190430	2096	18229	470	1186	0	0	0	2	0	22	0	2487
20190329	2096	1641	21	1552	0	2	0	2	0	32	0	1034
20190430	2096	16887	1	0	0	NULL	0	2	3	NULL	NULL	2
20190430	2096	10336	0	332	0	0	1	2	0	0	35	912
20190430	2096	11417	214	0	0	NULL	0	NULL	NULL	34	0	118
20190329	2096	2495	6	0	0	NULL	0	NULL	NULL	0	8	-29
20190329	2096	5567	34	0	0	NULL	0	NULL	NULL	20	0	45
20190329	2096	6408	349	1147	0	NULL	1	NULL	NULL	21	0	1763
20190329	2096	11964	494	0	0	NULL	0	2	0	21	1	616
20190430	2096	1139	79	1382	0	NULL	1	NULL	NULL	21	1	1411
20190430	2096	16196	0	0	0	NULL	0	NULL	NULL	NULL	NULL	275
20190329	2096	5804	3	0	0	NULL	0	1	2	NULL	NULL	3
20190430	2096	15249	649	0	0	NULL	0	NULL	NULL	0	5	166
20190430	2096	7088	145	1678	0	0	0	NULL	NULL	8	1	1429
20190329	2096	18235	0	0	0	NULL	0	NULL	NULL	0	1	282
20190430	2096	12615	0	0	0	NULL	0	2	2	4	0	0
20190329	2096	13843	70	2430	0	4	1	2	0	0	4	1468
20190329	2096	7459	15	2473	0	0	0	2	1	111	33	5048
20190329	2096	18159	3	0	0	NULL	0	2	2	NULL	NULL	3
20190430	2096	10815	4	0	0	NULL	0	2	1	NULL	NULL	4
20190430	2096	12314	698	0	0	NULL	0	NULL	NULL	NULL	NULL	1211
20190329	2096	17653	650	1861	0	0	0	2	2	4	8	300
20190430	2096	10221	1478	0	0	NULL	0	2	0	0	10	1300
20190329	2096	9319	1642	0	0	NULL	0	2	0	NULL	NULL	2261
20190430	2096	457	166	0	0	NULL	0	2	0	0	7	284
20190329	2096	20521	2	0	0	NULL	0	NULL	NULL	NULL	NULL	122
20190329	2096	8766	68	0	0	NULL	0	1	2	NULL	NULL	67
20190329	2096	11089	582	0	0	NULL	0	2	0	0	9	889
20190329	2096	4786	376	0	0	NULL	1	2	0	19	0	647
20190430	2096	12593	41	2100	0	NULL	0	2	0	0	20	3448
20190329	2096	287	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	1
20190430	2096	11606	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190329	2096	2167	230	2025	0	NULL	0	NULL	NULL	0	48	330
20190430	2096	7279	0	0	0	NULL	0	NULL	NULL	42	3	87
20190430	2096	13872	32	0	0	NULL	0	1	1	33	2	85
20190430	2096	18896	1072	0	0	NULL	0	2	0	NULL	NULL	1394
20190430	2096	19530	5	0	0	NULL	0	2	2	15	0	178
20190430	2096	3024	141	730	0	NULL	0	1	1	0	7	638
20190329	2096	16800	0	0	0	NULL	0	2	1	NULL	NULL	0
20190329	2096	3197	217	0	0	NULL	0	2	0	14	0	-208
20190329	2096	19684	1	3015	0	NULL	0	2	3	55	1	2729
20190430	2096	19944	319	0	0	NULL	1	NULL	NULL	0	12	524
20190329	2096	14903	1	0	0	NULL	0	NULL	NULL	31	2	112
20190430	2096	3055	49	0	0	NULL	0	2	0	0	5	162
20190329	2096	5879	323	622	0	0	0	2	0	0	10	842
20190329	2096	7668	3	4520	0	NULL	0	NULL	NULL	0	7	5951
20190430	2096	14152	224	0	0	NULL	1	NULL	NULL	0	14	267
20190430	2096	843	80	0	0	NULL	0	NULL	NULL	18	5	739
20190329	2096	4636	294	2017	0	NULL	1	2	2	37	1	2364
20190430	2096	3338	31	0	0	NULL	0	NULL	NULL	17	0	-4
20190430	2096	18965	54	0	0	NULL	0	2	0	0	0	118
20190329	2096	10408	1	2759	0	0	1	2	1	48	0	3742
20190329	2096	6010	27	0	0	NULL	1	NULL	NULL	0	20	408
20190329	2096	7081	0	0	0	NULL	0	2	0	NULL	NULL	13
20190430	2096	9715	81	404	0	NULL	0	2	2	25	2	859
20190329	2096	5777	8	1271	0	NULL	1	1	2	37	0	1619
20190430	2096	19712	70	900	0	NULL	0	NULL	NULL	109	12	881
20190430	2096	15940	11	0	0	NULL	0	2	2	NULL	NULL	16
20190430	2096	6036	73	0	0	NULL	0	2	2	NULL	NULL	40
20190329	2096	1219	44	0	0	NULL	1	NULL	NULL	42	3	267
20190430	2096	9200	529	0	0	NULL	0	2	0	NULL	NULL	1145
20190430	2096	6608	17	0	0	NULL	1	NULL	NULL	15	0	63
20190430	2096	13773	853	0	0	NULL	1	NULL	NULL	0	5	1381
20190329	2096	11606	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	2499	1380	739	0	NULL	1	NULL	NULL	28	0	2248
20190329	2096	3287	33	67	0	NULL	0	2	1	NULL	NULL	262
20190329	2096	16039	28	1619	0	NULL	1	2	2	12	1	1753
20190430	2096	10484	67	0	0	NULL	0	2	1	NULL	NULL	69
20190329	2096	12961	0	0	0	NULL	0	NULL	NULL	0	0	16
20190329	2096	15204	0	0	0	NULL	0	NULL	NULL	30	0	11
20190329	2096	17566	20	0	0	NULL	1	2	0	NULL	NULL	125
20190329	2096	20471	13	0	0	NULL	0	NULL	NULL	NULL	NULL	24
20190430	2096	10440	5	418	0	NULL	1	2	0	NULL	NULL	815
20190430	2096	20376	63	0	0	NULL	0	2	2	NULL	NULL	65
20190430	2096	15418	1054	0	0	NULL	0	2	0	7	0	1064
20190430	2096	10023	48	0	0	0	0	2	0	11	9	196
20190430	2096	444	20	0	0	NULL	0	2	3	NULL	NULL	21
20190329	2096	18408	131	3	0	NULL	0	NULL	NULL	0	7	412
20190329	2096	11524	37	0	0	NULL	0	NULL	NULL	20	0	37
20190430	2096	619	29	0	0	NULL	0	1	2	NULL	NULL	4
20190430	2096	5591	111	542	0	NULL	0	2	2	0	19	926
20190430	2096	17478	13	888	0	NULL	0	NULL	NULL	0	9	1141
20190430	2096	11070	0	0	0	NULL	0	NULL	NULL	0	2	56
20190329	2096	13641	13	0	0	0	0	2	0	13	0	334
20190430	2096	14562	249	0	0	NULL	0	2	0	0	16	473
20190430	2096	19022	0	0	0	NULL	0	NULL	NULL	57	0	283
20190430	2096	7181	11	0	0	NULL	0	2	1	15	0	12
20190329	2096	1282	771	0	0	NULL	0	NULL	NULL	2	0	930
20190329	2096	5148	626	760	0	NULL	0	2	0	0	8	2027
20190430	2096	12435	1481	0	0	NULL	0	NULL	NULL	0	4	1164
20190329	2096	18449	54	3060	0	0	1	2	2	124	3	748
20190430	2096	6146	33	0	0	NULL	0	NULL	NULL	21	0	58
20190430	2096	17891	117	0	0	NULL	0	2	0	NULL	NULL	243
20190329	2096	913	139	0	0	NULL	0	2	0	0	6	415
20190329	2096	15111	NULL	NULL	0	NULL	0	1	1	0	0	178
20190430	2096	8712	1495	0	0	NULL	0	2	0	NULL	NULL	1929
20190329	2096	18981	2	0	0	0	0	NULL	NULL	51	3	529
20190329	2096	20733	35	0	0	NULL	0	NULL	NULL	NULL	NULL	142
20190430	2096	2723	1	0	0	NULL	0	NULL	NULL	NULL	NULL	2
20190329	2096	10341	836	0	0	NULL	0	2	0	0	18	1514
20190430	2096	19357	355	0	0	NULL	0	NULL	NULL	NULL	NULL	548
20190430	2096	15308	14	0	0	NULL	1	NULL	NULL	0	0	23
20190329	2096	9677	1	0	0	NULL	0	2	1	18	0	2
20190329	2096	7815	416	0	0	NULL	0	NULL	NULL	NULL	NULL	615
20190329	2096	13354	10	666	0	0	0	NULL	NULL	NULL	NULL	1685
20190430	2096	10058	63	0	0	NULL	1	2	0	0	0	115
20190430	2096	18887	10	0	0	NULL	0	1	3	NULL	NULL	10
20190430	2096	15886	0	0	0	NULL	0	NULL	NULL	101	2	25
20190329	2096	15750	2253	0	0	NULL	0	NULL	NULL	2	0	2200
20190329	2096	101	57	2026	0	NULL	0	NULL	NULL	11	4	294
20190430	2096	5385	629	1733	0	NULL	0	2	1	0	1	2428
20190430	2096	15619	7	959	0	0	1	1	1	77	2	1585
20190329	2096	2977	0	19	0	NULL	1	2	1	21	0	340
20190430	2096	149	80	438	0	0	0	2	0	12	0	495
20190430	2096	938	73	730	0	NULL	0	NULL	NULL	0	1	466
20190430	2096	6121	152	0	0	NULL	1	2	1	26	1	188
20190329	2096	4569	0	0	0	NULL	0	NULL	NULL	0	0	25
20190430	2096	12670	20	0	0	NULL	1	NULL	NULL	101	0	70
20190329	2096	16380	201	3100	0	NULL	0	2	1	7	0	991
20190329	2096	7639	76	0	0	NULL	0	2	2	NULL	NULL	75
20190329	2096	16746	2	0	0	NULL	0	NULL	NULL	0	6	15
20190430	2096	17497	0	0	0	NULL	0	NULL	NULL	0	0	0
20190329	2096	13532	70	1026	0	0	0	2	1	0	2	662
20190329	2096	1212	2	2816	0	0	1	2	2	21	1	2705
20190430	2096	16510	0	2	0	NULL	1	1	1	57	0	60
20190329	2096	523	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	2
20190430	2096	4225	12	3233	0	0	0	2	2	9	0	3029
20190329	2096	12096	50	390	0	NULL	0	2	0	NULL	NULL	872
20190430	2096	10370	0	0	0	NULL	0	2	2	0	0	0
20190430	2096	19623	107	1398	0	NULL	0	2	0	0	16	1364
20190430	2096	15442	204	865	0	NULL	0	NULL	NULL	2	0	908
20190329	2096	19991	5	0	0	NULL	0	NULL	NULL	0	0	10
20190430	2096	16315	0	0	0	NULL	0	NULL	NULL	0	0	0
20190430	2096	13422	0	1341	0	5	0	NULL	NULL	69	0	2229
20190430	2096	6383	468	0	0	NULL	0	NULL	NULL	NULL	NULL	723
20190430	2096	5291	17	0	0	NULL	1	NULL	NULL	6	1	127
20190430	2096	20684	0	0	0	NULL	0	NULL	NULL	NULL	NULL	1
20190430	2096	12714	146	0	0	NULL	0	NULL	NULL	0	5	590
20190430	2096	18358	200	0	0	NULL	0	2	0	0	10	331
20190430	2096	14585	376	0	0	NULL	0	2	1	120	1	632
20190329	2096	17490	25	4686	0	0	0	2	0	3	0	-118
20190430	2096	17783	37	724	0	NULL	0	NULL	NULL	0	6	1080
20190329	2096	17775	27	0	0	NULL	0	2	1	NULL	NULL	27
20190329	2096	12470	0	0	0	NULL	0	NULL	NULL	35	0	10
20190430	2096	2797	0	0	0	NULL	0	NULL	NULL	NULL	NULL	1
20190329	2096	14240	475	1945	0	NULL	0	2	0	10	2	2837
20190329	2096	13745	102	0	0	NULL	0	2	0	33	0	37
20190430	2096	9675	70	0	0	NULL	0	NULL	NULL	8	0	125
20190430	2096	9599	2	0	0	NULL	0	2	1	67	0	204
20190430	2096	10750	21	3051	0	0	0	NULL	NULL	8	0	1796
20190430	2096	20737	3639	0	0	NULL	0	NULL	NULL	0	3	6618
20190430	2096	19427	116	0	0	NULL	0	2	1	0	9	232
20190329	2096	17706	1	2004	0	NULL	0	NULL	NULL	0	6	1171
20190430	2096	5967	0	0	0	0	0	2	2	21	2	68
20190329	2096	7832	8	776	0	NULL	0	NULL	NULL	0	5	695
20190430	2096	8396	14	0	0	NULL	0	NULL	NULL	0	0	23
20190329	2096	18868	130	0	0	NULL	1	NULL	NULL	0	2	235
20190329	2096	2821	535	2298	0	NULL	0	NULL	NULL	0	22	3265
20190430	2096	20699	165	0	0	NULL	0	NULL	NULL	0	1	296
20190430	2096	2466	32	0	0	NULL	1	NULL	NULL	24	7	408
20190430	2096	13700	128	2116	0	0	0	NULL	NULL	6	15	5502
20190329	2096	13550	36	458	0	NULL	1	NULL	NULL	0	2	1232
20190430	2096	11843	1	2199	0	0	1	2	0	20	2	1611
20190430	2096	8508	1	0	0	NULL	1	2	0	97	3	404
20190329	2096	9289	51	3705	0	NULL	0	2	1	0	1	4259
20190329	2096	5281	20	1527	0	NULL	1	2	1	28	0	737
20190329	2096	6498	26	0	0	NULL	0	2	3	NULL	NULL	26
20190430	2096	3016	0	0	0	NULL	0	NULL	NULL	0	2	26
20190430	2096	5406	23	1935	0	NULL	1	2	1	19	0	238
20190430	2096	3085	167	0	0	NULL	1	NULL	NULL	16	1	230
20190430	2096	16536	114	351	0	NULL	0	NULL	NULL	6	0	668
20190329	2096	9663	32	0	0	NULL	0	NULL	NULL	15	0	71
20190329	2096	2638	136	1084	0	NULL	1	1	2	65	3	1162
20190430	2096	10805	600	5759	0	NULL	0	2	0	33	0	6084
20190430	2096	8688	255	983	0	0	0	NULL	NULL	7	5	-75
20190430	2096	1591	269	10	0	NULL	0	NULL	NULL	0	0	424
20190430	2096	1849	110	0	0	NULL	0	2	0	9	0	195
20190329	2096	19500	7	0	0	0	0	NULL	NULL	NULL	NULL	240
20190430	2096	5199	80	0	0	NULL	0	NULL	NULL	0	3	115
20190329	2096	18383	2	0	0	NULL	0	2	0	67	0	20
20190329	2096	7850	1	0	0	NULL	0	NULL	NULL	0	28	177
20190430	2096	3930	231	0	0	NULL	0	NULL	NULL	NULL	NULL	355
20190329	2096	11714	332	0	0	NULL	1	2	0	0	5	705
20190329	2096	17089	13	0	0	NULL	0	1	1	NULL	NULL	12
20190430	2096	15341	9	3541	0	0	0	NULL	NULL	0	16	2286
20190329	2096	15550	174	0	0	NULL	0	NULL	NULL	NULL	NULL	267
20190329	2096	9300	91	2070	0	0	0	2	1	25	0	1176
20190329	2096	5644	837	0	0	NULL	1	NULL	NULL	26	0	1098
20190329	2096	15995	8	0	0	NULL	0	2	0	15	1	48
20190430	2096	14064	6	0	0	NULL	0	2	1	8	0	34
20190329	2096	20099	6	0	0	NULL	0	NULL	NULL	NULL	NULL	6
20190329	2096	14569	128	1082	0	NULL	0	2	0	2	0	603
20190430	2096	302	24	0	0	NULL	0	2	3	NULL	NULL	25
20190430	2096	15403	0	0	0	NULL	0	NULL	NULL	8	0	16
20190329	2096	8106	0	0	0	NULL	1	NULL	NULL	0	0	0
20190430	2096	415	0	0	0	NULL	0	NULL	NULL	0	0	0
20190430	2096	483	46	0	0	NULL	1	2	0	85	0	98
20190430	2096	13523	0	0	0	NULL	0	NULL	NULL	0	0	0
20190329	2096	15614	0	0	0	NULL	0	2	0	0	8	678
20190329	2096	12831	196	0	0	NULL	1	2	0	0	10	331
20190329	2096	3727	0	0	0	NULL	0	NULL	NULL	NULL	NULL	1
20190329	2096	7854	23	0	0	NULL	0	NULL	NULL	10	0	187
20190329	2096	6005	44	0	0	NULL	0	2	0	71	13	104
20190329	2096	7432	0	0	0	NULL	1	2	1	0	0	84
20190430	2096	13405	448	0	0	NULL	0	NULL	NULL	0	2	706
20190329	2096	19561	36	698	0	NULL	0	2	0	27	3	1214
20190329	2096	1653	25	0	0	NULL	0	NULL	NULL	58	0	376
20190430	2096	11451	249	877	0	NULL	1	NULL	NULL	0	26	1430
20190329	2096	2151	108	0	0	NULL	1	NULL	NULL	NULL	NULL	471
20190329	2096	20597	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	15907	582	679	0	NULL	0	2	0	1	1	2057
20190329	2096	14681	13	0	0	NULL	0	1	1	2	0	79
20190430	2096	2075	42	0	0	NULL	0	2	2	NULL	NULL	14
20190430	2096	10554	1815	0	0	NULL	1	NULL	NULL	NULL	NULL	2274
20190430	2096	3548	801	2077	0	NULL	1	1	2	19	5	3266
20190329	2096	325	252	1446	0	NULL	1	2	0	23	0	1224
20190329	2096	15634	0	0	0	0	0	2	0	0	9	69
20190430	2096	5924	268	0	0	NULL	0	NULL	NULL	0	0	421
20190329	2096	91	0	0	0	NULL	1	NULL	NULL	0	0	0
20190329	2096	8984	66	0	0	0	1	2	2	20	7	127
20190430	2096	16325	15	77	0	0	1	2	2	51	3	167
20190329	2096	7256	4	0	0	NULL	0	2	3	NULL	NULL	4
20190329	2096	13982	78	0	0	NULL	0	2	0	6	0	107
20190329	2096	10426	19	0	0	NULL	0	2	2	NULL	NULL	30
20190430	2096	11129	17	3040	0	NULL	0	2	3	38	0	1260
20190329	2096	15352	36	0	0	0	0	2	2	30	0	423
20190430	2096	15884	3	0	0	NULL	0	2	0	36	1	7
20190329	2096	13157	46	1179	0	0	0	2	3	18	6	824
20190329	2096	18550	0	0	0	NULL	0	2	0	0	0	0
20190430	2096	1820	196	0	0	NULL	0	NULL	NULL	0	0	326
20190430	2096	15154	1352	0	0	NULL	0	2	0	0	1	1388
20190329	2096	19264	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	4
20190430	2096	1623	256	0	0	NULL	0	2	0	0	6	555
20190329	2096	9310	16	0	0	NULL	0	1	3	NULL	NULL	17
20190329	2096	11461	269	0	0	NULL	0	NULL	NULL	58	2	433
20190329	2096	2478	1577	0	0	NULL	0	NULL	NULL	NULL	NULL	1805
20190329	2096	6719	4	2106	0	0	1	2	0	5	0	312
20190430	2096	10611	29	0	0	NULL	0	2	0	0	23	52
20190329	2096	18736	71	1728	0	0	1	NULL	NULL	60	0	500
20190329	2096	1129	0	0	0	NULL	0	2	0	8	4	333
20190329	2096	13176	1	0	0	NULL	0	2	3	NULL	NULL	1
20190329	2096	4615	4661	0	0	NULL	0	2	1	48	4	1998
20190430	2096	3926	1	0	0	NULL	0	NULL	NULL	23	0	9
20190430	2096	409	4	0	0	1	0	NULL	NULL	NULL	NULL	25
20190329	2096	14067	12	0	0	0	0	2	2	0	0	46
20190430	2096	6118	7	1868	0	NULL	1	NULL	NULL	9	2	2316
20190430	2096	12535	0	0	0	NULL	0	2	0	NULL	NULL	0
20190430	2096	3383	22	0	0	NULL	0	NULL	NULL	50	0	214
20190329	2096	17832	0	0	0	NULL	0	1	1	61	0	0
20190430	2096	16350	2272	0	0	NULL	0	NULL	NULL	0	1	980
20190329	2096	9105	0	469	0	NULL	0	2	2	0	0	677
20190329	2096	9038	359	0	0	0	1	NULL	NULL	0	1	446
20190329	2096	7795	0	0	0	NULL	1	NULL	NULL	48	0	373
20190329	2096	6559	5	0	0	NULL	0	2	3	NULL	NULL	5
20190430	2096	1511	36	0	0	NULL	0	2	0	37	0	95
20190430	2096	10955	32	1170	0	NULL	0	2	1	0	3	1387
20190430	2096	11017	34	0	0	0	0	2	0	3	2	70
20190329	2096	10532	2780	0	0	NULL	0	2	3	7	5	4357
20190329	2096	18361	1099	1770	0	NULL	1	2	2	0	7	4648
20190329	2096	16501	13	0	0	NULL	0	NULL	NULL	0	3	47
20190329	2096	921	1	1243	0	0	1	2	0	39	5	1916
20190430	2096	2459	131	0	0	NULL	0	2	0	9	0	170
20190430	2096	10389	1126	2334	0	NULL	0	2	2	0	0	2106
20190430	2096	15165	372	0	0	NULL	0	NULL	NULL	0	6	566
20190329	2096	12841	6	0	0	NULL	0	NULL	NULL	NULL	NULL	12
20190430	2096	3544	0	0	0	NULL	1	2	0	58	3	570
20190329	2096	14189	13	0	0	1	0	2	1	15	0	116
20190329	2096	15597	246	224	0	NULL	0	NULL	NULL	5	0	875
20190430	2096	7310	1	74	0	1	0	2	0	0	29	255
20190329	2096	1057	56	0	0	NULL	0	NULL	NULL	19	0	333
20190430	2096	2161	30	0	0	NULL	0	NULL	NULL	0	0	49
20190430	2096	17715	17	0	0	NULL	0	NULL	NULL	21	0	19
20190430	2096	15781	905	0	0	NULL	1	NULL	NULL	NULL	NULL	1266
20190329	2096	16803	166	0	0	NULL	0	NULL	NULL	NULL	NULL	314
20190329	2096	4995	205	1482	0	NULL	1	2	0	13	0	839
20190329	2096	14486	420	0	0	NULL	0	NULL	NULL	0	6	799
20190430	2096	20407	0	0	0	NULL	1	1	1	85	0	19
20190329	2096	15544	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	13
20190430	2096	18675	56	2286	0	NULL	1	2	0	5	0	1617
20190430	2096	11498	32	1479	0	NULL	0	NULL	NULL	70	1	1564
20190329	2096	17550	0	0	0	NULL	0	NULL	NULL	53	0	11
20190329	2096	4568	225	0	0	NULL	1	NULL	NULL	37	0	288
20190329	2096	933	0	0	0	NULL	0	NULL	NULL	NULL	NULL	1
20190329	2096	4484	3	0	0	NULL	0	2	0	NULL	NULL	6
20190329	2096	3000	230	217	0	NULL	1	2	0	3	2	697
